,participant_id,Condition,Trial_number,Error,Block
665,7,Gradual,47,0.17686761965677356,0
666,8,Sudden,47,0.19574338437533595,0
667,9,Gradual,47,0.10738109815295876,0
668,10,Sudden,47,0.23822102004966783,0
669,11,Gradual,47,0.4990637061876028,0
670,12,Sudden,47,0.3360470384946797,0
671,13,Gradual,47,0.3745623714623493,0
672,0,Sudden,48,0.44158785645671594,0
673,1,Gradual,48,1.2729584045492808,0
674,2,Sudden,48,,0
675,3,Gradual,48,0.17725729939661322,0
676,4,Sudden,48,0.36762258608206255,0
677,5,Gradual,48,0.28622465617546006,0
678,6,Sudden,48,0.19923847591582594,0
679,7,Gradual,48,0.2003759209792288,0
680,8,Sudden,48,0.199680183461735,0
681,9,Gradual,48,0.0940797638973114,0
682,10,Sudden,48,0.24292395026092112,0
683,11,Gradual,48,0.5283006515939173,0
684,12,Sudden,48,0.34937848957115014,0
685,13,Gradual,48,0.3899577553826382,0
686,0,Sudden,49,0.45210826583455815,0
687,1,Gradual,49,1.2278374579928233,0
688,2,Sudden,49,,0
689,3,Gradual,49,0.17354243639679834,0
690,4,Sudden,49,0.35119382299670754,0
691,5,Gradual,49,0.30018164656739726,0
692,6,Sudden,49,0.20383518008537443,0
693,7,Gradual,49,0.22584767306141218,0
694,8,Sudden,49,0.20367218538034818,0
695,9,Gradual,49,0.09162007142568698,0
696,10,Sudden,49,0.2580183397377907,0
697,11,Gradual,49,0.5808509350515698,0
698,12,Sudden,49,0.35169863218777564,0
699,13,Gradual,49,0.4028682791629222,0
700,0,Sudden,50,0.478563911402095,0
701,1,Gradual,50,1.1827165114363654,0
702,2,Sudden,50,,0
703,3,Gradual,50,0.164330956899936,0
704,4,Sudden,50,0.326943642169612,0
705,5,Gradual,50,0.31425477169906324,0
706,6,Sudden,50,0.19512465664392287,0
707,7,Gradual,50,0.2450114637008134,0
708,8,Sudden,50,0.209629454083768,0
709,9,Gradual,50,0.09715898141739152,0
710,10,Sudden,50,0.29063044311199204,0
711,11,Gradual,50,0.6507819299836743,0
712,12,Sudden,50,0.34040995310416744,0
713,13,Gradual,50,0.40628798018452444,0
714,0,Sudden,51,0.5159716739578111,0
715,1,Gradual,51,1.1375955648799074,0
716,2,Sudden,51,,0
717,3,Gradual,51,0.1515375267096239,0
718,4,Sudden,51,0.29940282388360967,0
719,5,Gradual,51,0.3120325440417949,0
720,6,Sudden,51,0.1797782966502923,0
721,7,Gradual,51,0.25534482007050985,0
722,8,Sudden,51,0.21891156936025288,0
723,9,Gradual,51,0.11113978033115043,0
724,10,Sudden,51,0.3360682615034641,0
725,11,Gradual,51,0.7152676388188447,0
726,12,Sudden,51,0.3199554782455596,0
727,13,Gradual,51,0.39541015159658377,0
728,0,Sudden,52,0.5592416822979268,0
729,1,Gradual,52,1.0924746183234497,0
730,2,Sudden,52,,0
731,3,Gradual,52,0.14217685431536145,0
732,4,Sudden,52,0.28516483494918543,0
733,5,Gradual,52,0.29102027232364996,0
734,6,Sudden,52,0.17033834414317994,0
735,7,Gradual,52,0.2584892875962335,0
736,8,Sudden,52,0.22823938254712817,0
737,9,Gradual,52,0.13554251606974324,0
738,10,Sudden,52,0.3838323588840372,0
739,11,Gradual,52,0.7406032296843651,0
740,12,Sudden,52,0.29784266952637284,0
741,13,Gradual,52,0.3709108233534708,0
742,0,Sudden,53,0.6049554382555793,0
743,1,Gradual,53,1.047353671766992,0
744,2,Sudden,53,,0
745,3,Gradual,53,0.14184144697815376,0
746,4,Sudden,53,0.3036512251231368,0
747,5,Gradual,53,0.2631952656120424,0
748,6,Sudden,53,0.17351103332832296,0
749,7,Gradual,53,0.25711529847649,0
750,8,Sudden,53,0.23216144724773502,0
751,9,Gradual,53,0.16981632363057783,0
752,10,Sudden,53,0.42632700776872584,0
753,11,Gradual,53,0.7065383087418629,0
754,12,Sudden,53,0.27986828036621353,0
755,13,Gradual,53,0.34128263894687716,0
756,0,Sudden,54,0.6514625629068662,0
757,1,Gradual,54,1.002232725210534,0
758,2,Sudden,54,,0
759,3,Gradual,54,0.1503820712360519,0
760,4,Sudden,54,0.3616556764399049,0
761,5,Gradual,54,0.24177148602694987,0
762,6,Sudden,54,0.18570928005749485,0
763,7,Gradual,54,0.254902816507552,0
764,8,Sudden,54,0.2287625081517166,0
765,9,Gradual,54,0.20704745677002323,0
766,10,Sudden,54,0.4577505314933794,0
767,11,Gradual,54,0.626187165302466,0
768,12,Sudden,54,0.2681862902542258,0
769,13,Gradual,54,0.31896455694693143,0
770,0,Sudden,55,0.6981702825779756,0
771,1,Gradual,55,0.9571117786540764,0
772,2,Sudden,55,,0
773,3,Gradual,55,0.16273788213116439,0
774,4,Sudden,55,0.4453258546747263,0
775,5,Gradual,55,0.22981242153097092,0
776,6,Sudden,55,0.19869261772505864,0
777,7,Gradual,55,0.2571352489908846,0
778,8,Sudden,55,0.2202465925638042,0
779,9,Gradual,55,0.23526392909643917,0
780,10,Sudden,55,0.46787936219309456,0
781,11,Gradual,55,0.5401735765350253,0
782,12,Sudden,55,0.26187779517008514,0
783,13,Gradual,55,0.31193539480413623,0
784,0,Sudden,56,0.7449175017504762,0
785,1,Gradual,56,0.9119908320976186,0
786,2,Sudden,56,,0
787,3,Gradual,56,0.1730035275301182,0
788,4,Sudden,56,0.5290375072054094,0
789,5,Gradual,56,0.22278333060139355,0
790,6,Sudden,56,0.20838223186401755,0
791,7,Gradual,56,0.2670089022530189,0
792,8,Sudden,56,0.20842150821845218,0
793,9,Gradual,56,0.24549741337557646,0
794,10,Sudden,56,0.4457398026002408,0
795,11,Gradual,56,0.4932182344712228,0
796,12,Sudden,56,0.2585224211002459,0
797,13,Gradual,56,0.3188687942818554,0
798,0,Sudden,57,0.7917109986694857,0
799,1,Gradual,57,0.866837338090172,0
800,2,Sudden,57,,0
801,3,Gradual,57,0.17875385081663164,0
802,4,Sudden,57,0.5974891196361969,0
803,5,Gradual,57,0.2173700829911621,0
804,6,Sudden,57,0.21793282353817478,0
805,7,Gradual,57,0.2801260689796135,0
806,8,Sudden,57,0.1936689625744358,0
807,9,Gradual,57,0.23885360292977958,0
808,10,Sudden,57,0.3923748795742327,0
809,11,Gradual,57,0.51154966791599,0
810,12,Sudden,57,0.2569666703696548,0
811,13,Gradual,57,0.3320841107179187,0
812,0,Sudden,58,0.8386774555080132,0
813,1,Gradual,58,0.8215148073234267,0
814,2,Sudden,58,,0
815,3,Gradual,58,0.18298432609300683,0
816,4,Sudden,58,0.6588021766049973,0
817,5,Gradual,58,0.21343113283495024,0
818,6,Sudden,58,0.23384717912593064,0
819,7,Gradual,58,0.28638777469096044,0
820,8,Sudden,58,0.1805556588422449,0
821,9,Gradual,58,0.224670816227742,0
822,10,Sudden,58,0.3266859992027154,0
823,11,Gradual,58,0.5870972712412147,0
824,12,Sudden,58,0.26015124464319167,0
825,13,Gradual,58,0.34399569043577444,0
826,0,Sudden,59,0.886383521874555,0
827,1,Gradual,59,0.7754010820168711,0
828,2,Sudden,59,,0
829,3,Gradual,59,0.1914313666343057,0
830,4,Sudden,59,0.7274333258578531,0
831,5,Gradual,59,0.20990753704667603,0
832,6,Sudden,59,0.2629403216851566,0
833,7,Gradual,59,0.28034160867055186,0
834,8,Sudden,59,0.1829365041562378,0
835,9,Gradual,59,0.21289316999570082,0
836,10,Sudden,59,0.27701289895631676,0
837,11,Gradual,59,0.6761518329783073,0
838,12,Sudden,59,0.274814276152598,0
839,13,Gradual,59,0.35047705306321586,0
840,0,Sudden,60,0.9363928072698313,0
841,1,Gradual,60,0.7264762899574659,0
842,2,Sudden,60,,0
843,3,Gradual,60,0.20573755572441255,0
844,4,Sudden,60,0.7940195443225246,0
845,5,Gradual,60,0.203193402975364,0
846,6,Sudden,60,0.31598262020978196,0
847,7,Gradual,60,0.2676416165290305,0
848,8,Sudden,60,0.22399153129943075,0
849,9,Gradual,60,0.20892999044109622,0
850,10,Sudden,60,0.26959045373076684,0
851,11,Gradual,60,0.7263390242445307,0
852,12,Sudden,60,0.30922437265629305,0
853,13,Gradual,60,0.3495456627529614,0
854,0,Sudden,61,0.9910071653182758,0
855,1,Gradual,61,0.6701482870027293,0
856,2,Sudden,61,,0
857,3,Gradual,61,0.2206466747998163,0
858,4,Sudden,61,0.8332601249224655,0
859,5,Gradual,61,0.18995017898414185,0
860,6,Sudden,61,0.40940420953157586,0
861,7,Gradual,61,0.2585058850140087,0
862,8,Sudden,61,0.3315438570427214,0
863,9,Gradual,61,0.2132341475112129,0
864,10,Sudden,61,0.3250760937886927,0
865,11,Gradual,61,0.718754522008291,0
866,12,Sudden,61,0.37584990312291244,0
867,13,Gradual,61,0.3400085370070518,0
868,0,Sudden,62,1.0493591495446282,0
869,1,Gradual,62,0.5999351488396931,0
870,2,Sudden,62,,0
871,3,Gradual,62,0.23100006256470093,0
872,4,Sudden,62,0.8542098134325034,0
873,5,Gradual,62,0.1701164808066623,0
874,6,Sudden,62,0.5489011451352067,0
875,7,Gradual,62,0.2568189608895579,0
876,8,Sudden,62,0.5231971745911255,0
877,9,Gradual,62,0.22294720300623944,0
878,10,Sudden,62,0.4545007713188161,0
879,11,Gradual,62,0.683904123562486,0
880,12,Sudden,62,0.49326197835473384,0
881,13,Gradual,62,0.32351356390424924,0
882,0,Sudden,63,1.0986669952503982,0
883,1,Gradual,63,0.5127914882564132,0
884,2,Sudden,63,,0
885,3,Gradual,63,0.23856447184620833,0
886,4,Sudden,63,0.9172419046356951,0
887,5,Gradual,63,0.1474503938223832,0
888,6,Sudden,63,0.7013341018867443,0
889,7,Gradual,63,0.25903521299773263,0
890,8,Sudden,63,0.7800531414744842,0
891,9,Gradual,63,0.23295565190923762,0
892,10,Sudden,63,0.6482380722296619,0
893,11,Gradual,63,0.6746107759205207,0
894,12,Sudden,63,0.6757453809685187,0
895,13,Gradual,63,0.3051675782692926,0
896,0,Sudden,64,1.1104680903455464,1
897,1,Gradual,64,0.4169965753849104,1
898,2,Sudden,64,,1
899,3,Gradual,64,0.24635601872895477,1
900,4,Sudden,64,1.0706942631378928,1
901,5,Gradual,64,0.1287944584989959,1
902,6,Sudden,64,0.7947995320184178,1
903,7,Gradual,64,0.26346986217608726,1
904,8,Sudden,64,1.0356798658809125,1
905,9,Gradual,64,0.23622320771173244,1
906,10,Sudden,64,0.8795399968433828,1
907,11,Gradual,64,0.7254246051304203,1
908,12,Sudden,64,0.919574861058563,1
909,13,Gradual,64,0.287978182950288,1
910,0,Sudden,65,1.0588664676469821,1
911,1,Gradual,65,0.3326203669311,1
912,2,Sudden,65,,1
913,3,Gradual,65,0.24875139398310486,1
914,4,Sudden,65,1.2823195623653088,1
915,5,Gradual,65,0.12341019753502844,1
916,6,Sudden,65,0.7728298417895965,1
917,7,Gradual,65,0.27639527192411545,1
918,8,Sudden,65,1.2080127348613772,1
919,9,Gradual,65,0.2260923944968296,1
920,10,Sudden,65,1.1339342796338114,1
921,11,Gradual,65,0.8306342094409976,1
922,12,Sudden,65,1.2072818237628886,1
923,13,Gradual,65,0.26817118439921706,1
924,0,Sudden,66,0.9568751481511892,1
925,1,Gradual,66,0.27898769354819747,1
926,2,Sudden,66,,1
927,3,Gradual,66,0.23495578018952878,1
928,4,Sudden,66,1.464535282245242,1
929,5,Gradual,66,0.13986234389371982,1
930,6,Sudden,66,0.6564713232638346,1
931,7,Gradual,66,0.3039552018430592,1
932,8,Sudden,66,1.249332925794631,1
933,9,Gradual,66,0.20202272953092182,1
934,10,Sudden,66,1.4182442674164069,1
935,11,Gradual,66,0.9487254230658058,1
936,12,Sudden,66,1.519829592077111,1
937,13,Gradual,66,0.2421789149900762,1
938,0,Sudden,67,0.8694577919445725,1
939,1,Gradual,67,0.2611152554583249,1
940,2,Sudden,67,,1
941,3,Gradual,67,0.20245977592370287,1
942,4,Sudden,67,1.56462357618403,1
943,5,Gradual,67,0.17964515894008615,1
944,6,Sudden,67,0.5429261575428611,1
945,7,Gradual,67,0.3383510737586286,1
946,8,Sudden,67,1.1622911568053875,1
947,9,Gradual,67,0.17362884500556763,1
948,10,Sudden,67,1.717606130119036,1
949,11,Gradual,67,1.029900022112019,1
950,12,Sudden,67,1.829534445372423,1
951,13,Gradual,67,0.21868480234336124,1
952,0,Sudden,68,0.8727310543596033,1
953,1,Gradual,68,0.2697766772126428,1
954,2,Sudden,68,,1
955,3,Gradual,68,0.16107111824492845,1
956,4,Sudden,68,1.6015214287958721,1
957,5,Gradual,68,0.2326098958265911,1
958,6,Sudden,68,0.5401936675643476,1
959,7,Gradual,68,0.35912617680872405,1
960,8,Sudden,68,0.9802050493504306,1
961,9,Gradual,68,0.15502952131998143,1
962,10,Sudden,68,1.9660526276501868,1
963,11,Gradual,68,1.0488932357655971,1
964,12,Sudden,68,2.085507630014379,1
965,13,Gradual,68,0.215912693591769,1
966,0,Sudden,69,0.9954692073470629,1
967,1,Gradual,69,0.2900284184358496,1
968,2,Sudden,69,,1
969,3,Gradual,69,0.12390102094393018,1
970,4,Sudden,69,1.6150496343729788,1
971,5,Gradual,69,0.28063196072885244,1
972,6,Sudden,69,0.6997268519646926,1
973,7,Gradual,69,0.3533873099557117,1
974,8,Sudden,69,0.7512374875596963,1
975,9,Gradual,69,0.15170554755803423,1
976,10,Sudden,69,2.0958016509314423,1
977,11,Gradual,69,1.0138108462577042,1
978,12,Sudden,69,2.2244703537040538,1
979,13,Gradual,69,0.2425157310129197,1
980,0,Sudden,70,1.2065330410339143,1
981,1,Gradual,70,0.305981526140069,1
982,2,Sudden,70,,1
983,3,Gradual,70,0.10055601326601732,1
984,4,Sudden,70,1.6115582893621359,1
985,5,Gradual,70,0.30893400573328667,1
986,6,Sudden,70,0.9919816543452694,1
987,7,Gradual,70,0.3299138609970744,1
988,8,Sudden,70,0.5334311730098178,1
989,9,Gradual,70,0.15406606734659775,1
990,10,Sudden,70,2.0985816377062156,1
991,11,Gradual,70,0.9453734709517339,1
992,12,Sudden,70,2.2056151387681036,1
993,13,Gradual,70,0.28454840921119795,1
994,0,Sudden,71,1.4479666737875512,1
995,1,Gradual,71,0.3056569008808141,1
996,2,Sudden,71,,1
997,3,Gradual,71,0.09809890079467917,1
998,4,Sudden,71,1.5689725923634887,1
999,5,Gradual,71,0.3154341741689191,1
1000,6,Sudden,71,1.3324715519611219,1
1001,7,Gradual,71,0.30666024142011905,1
1002,8,Sudden,71,0.37948448043889527,1
1003,9,Gradual,71,0.14650906926864318,1
1004,10,Sudden,71,2.0031088948845555,1
1005,11,Gradual,71,0.8573913202870747,1
1006,12,Sudden,71,2.037243222542391,1
1007,13,Gradual,71,0.314450365117206,1
1008,0,Sudden,72,1.661689090513487,1
1009,1,Gradual,72,0.29029452422886914,1
1010,2,Sudden,72,1.5296230832245334,1
1011,3,Gradual,72,0.120242208043479,1
1012,4,Sudden,72,1.4737573937387474,1
1013,5,Gradual,72,0.3091975645655877,1
1014,6,Sudden,72,1.6339710380964725,1
1015,7,Gradual,72,0.28855706100896283,1
1016,8,Sudden,72,0.31408916960979966,1
1017,9,Gradual,72,0.1233959828356091,1
1018,10,Sudden,72,1.8133203237930122,1
1019,11,Gradual,72,0.7598538571606166,1
1020,12,Sudden,72,1.7732938753126506,1
1021,13,Gradual,72,0.31215334516129367,1
1022,0,Sudden,73,1.8000063356664657,1
1023,1,Gradual,73,0.2746084130145793,1
1024,2,Sudden,73,1.4750903034851444,1
1025,3,Gradual,73,0.16163834769111443,1
1026,4,Sudden,73,1.3460926601509606,1
1027,5,Gradual,73,0.30082068960108055,1
1028,6,Sudden,73,1.8322994345856927,1
1029,7,Gradual,73,0.2672183655362349,1
1030,8,Sudden,73,0.32434204630581204,1
1031,9,Gradual,73,0.0951241264770099,1
1032,10,Sudden,73,1.5147117562497492,1
1033,11,Gradual,73,0.6690728469785874,1
1034,12,Sudden,73,1.4915476259929306,1
1035,13,Gradual,73,0.2794841360643188,1
1036,0,Sudden,74,1.850487484211082,1
1037,1,Gradual,74,0.2709122298508389,1
1038,2,Sudden,74,1.3930506978002948,1
1039,3,Gradual,74,0.207067506969988,1
1040,4,Sudden,74,1.2361874398920816,1
1041,5,Gradual,74,0.295741770765745,1
1042,6,Sudden,74,1.8735601467781202,1
1043,7,Gradual,74,0.24053369191402016,1
1044,8,Sudden,74,0.368108156302155,1
1045,9,Gradual,74,0.07908806743004507,1
1046,10,Sudden,74,1.1360343945287177,1
1047,11,Gradual,74,0.6059771333438508,1
1048,12,Sudden,74,1.2726470906111422,1
1049,13,Gradual,74,0.23885899124289192,1
1050,0,Sudden,75,1.8523662224910624,1
1051,1,Gradual,75,0.2769773984401082,1
1052,2,Sudden,75,1.291686169160843,1
1053,3,Gradual,75,0.2411993391355443,1
1054,4,Sudden,75,1.1893700328920125,1
1055,5,Gradual,75,0.29522900822651105,1
1056,6,Sudden,75,1.7218886202417343,1
1057,7,Gradual,75,0.2218004305649818,1
1058,8,Sudden,75,0.39569265131541836,1
1059,9,Gradual,75,0.08661238063988995,1
1060,10,Sudden,75,0.7640694279935535,1
1061,11,Gradual,75,0.5843564384231725,1
1062,12,Sudden,75,1.169979656376775,1
1063,13,Gradual,75,0.217176314026238,1
1064,0,Sudden,76,1.8574356117372552,1
1065,1,Gradual,76,0.2847590954973668,1
1066,2,Sudden,76,1.204124457579206,1
1067,3,Gradual,76,0.25921884742320095,1
1068,4,Sudden,76,1.2059744202414115,1
1069,5,Gradual,76,0.2982196696160576,1
1070,6,Sudden,76,1.4087681090270947,1
1071,7,Gradual,76,0.22758127324640393,1
1072,8,Sudden,76,0.3790592956727197,1
1073,9,Gradual,76,0.11731427408634115,1
1074,10,Sudden,76,0.485306113233967,1
1075,11,Gradual,76,0.5999880463979497,1
1076,12,Sudden,76,1.1644245861279392,1
1077,13,Gradual,76,0.22507145474701928,1
1078,0,Sudden,77,1.8746052378536397,1
1079,1,Gradual,77,0.2948227075319578,1
1080,2,Sudden,77,1.1770576403107271,1
1081,3,Gradual,77,0.2662765862608695,1
1082,4,Sudden,77,1.2469383722417455,1
1083,5,Gradual,77,0.30020268202326955,1
1084,6,Sudden,77,1.0495355680167178,1
1085,7,Gradual,77,0.26201159997266565,1
1086,8,Sudden,77,0.3279940732071721,1
1087,9,Gradual,77,0.16123335682016343,1
1088,10,Sudden,77,0.3288823925069463,1
1089,11,Gradual,77,0.631368461840908,1
1090,12,Sudden,77,1.1570614912758508,1
1091,13,Gradual,77,0.2506967494650242,1
1092,0,Sudden,78,1.8750027514686916,1
1093,1,Gradual,78,0.3134589334555892,1
1094,2,Sudden,78,1.2327973454505752,1
1095,3,Gradual,78,0.26734173341813794,1
1096,4,Sudden,78,1.2868082130152168,1
1097,5,Gradual,78,0.29791648139794424,1
1098,6,Sudden,78,0.7863230168504434,1
1099,7,Gradual,78,0.313478031662051,1
1100,8,Sudden,78,0.27555578172675993,1
1101,9,Gradual,78,0.2048976657818129,1
1102,10,Sudden,78,0.2690944055948936,1
1103,11,Gradual,78,0.6550283793074796,1
1104,12,Sudden,78,1.0461788313533673,1
1105,13,Gradual,78,0.27680421089390694,1
1106,0,Sudden,79,1.8346829684475914,1
1107,1,Gradual,79,0.33835400592650205,1
1108,2,Sudden,79,1.3432565716820613,1
1109,3,Gradual,79,0.261564031568662,1
1110,4,Sudden,79,1.3471459087639222,1
1111,5,Gradual,79,0.29951543244139345,1
1112,6,Sudden,79,0.716033861232159,1
1113,7,Gradual,79,0.3624890002572887,1
1114,8,Sudden,79,0.24829065751304571,1
1115,9,Gradual,79,0.23894501959163958,1
1116,10,Sudden,79,0.27055019968511584,1
1117,11,Gradual,79,0.6599780792722874,1
1118,12,Sudden,79,0.8228452843493889,1
1119,13,Gradual,79,0.30096594207570726,1
1120,0,Sudden,80,1.7408899170310725,1
1121,1,Gradual,80,0.35594321112317273,1
1122,2,Sudden,80,1.4568125897088322,1
1123,3,Gradual,80,0.24911296067557528,1
1124,4,Sudden,80,1.4670770058836444,1
1125,5,Gradual,80,0.32587209632191905,1
1126,6,Sudden,80,0.8572971696188744,1
1127,7,Gradual,80,0.3930874213219252,1
1128,8,Sudden,80,0.25038765724351303,1
1129,9,Gradual,80,0.2626908241388298,1
1130,10,Sudden,80,0.32245790985026307,1
1131,11,Gradual,80,0.6469547738113482,1
1132,12,Sudden,80,0.5758526038094857,1
1133,13,Gradual,80,0.3326988158801233,1
1134,0,Sudden,81,1.5731280936146717,1
1135,1,Gradual,81,0.35474756245973743,1
1136,2,Sudden,81,1.5448199361777233,1
1137,3,Gradual,81,0.2394454785241783,1
1138,4,Sudden,81,1.6448840399577158,1
1139,5,Gradual,81,0.3958614040160806,1
1140,6,Sudden,81,1.1451712421038147,1
1141,7,Gradual,81,0.40183657763567204,1
1142,8,Sudden,81,0.2678398920830631,1
1143,9,Gradual,81,0.28103254689109075,1
1144,10,Sudden,81,0.43265717124497904,1
1145,11,Gradual,81,0.6207668368103232,1
1146,12,Sudden,81,0.4141803693624575,1
1147,13,Gradual,81,0.372548380727477,1
1148,0,Sudden,82,1.3202608103706435,1
1149,1,Gradual,82,0.3372974374805595,1
1150,2,Sudden,82,1.6082313234523662,1
1151,3,Gradual,82,0.24487895556806213,1
1152,4,Sudden,82,1.8174562372799519,1
1153,5,Gradual,82,0.5041390881666661,1
1154,6,Sudden,82,1.4465786524028053,1
1155,7,Gradual,82,0.3974762531605428,1
1156,8,Sudden,82,0.2805912701606823,1
1157,9,Gradual,82,0.2969296352339511,1
1158,10,Sudden,82,0.5982758987354022,1
1159,11,Gradual,82,0.5879206197961401,1
1160,12,Sudden,82,0.40536479175820744,1
1161,13,Gradual,82,0.40232094427831433,1
1162,0,Sudden,83,1.0196624560665546,1
1163,1,Gradual,83,0.31754247252476575,1
1164,2,Sudden,83,1.6557128802440473,1
1165,3,Gradual,83,0.2642102157213523,1
1166,4,Sudden,83,1.9070137962424538,1
1167,5,Gradual,83,0.6100885932147395,1
1168,6,Sudden,83,1.6256286862659413,1
1169,7,Gradual,83,0.3886902308783273,1
1170,8,Sudden,83,0.2746082411727318,1
1171,9,Gradual,83,0.30697580464282814,1
1172,10,Sudden,83,0.7977356017804146,1
1173,11,Gradual,83,0.5562945175083222,1
1174,12,Sudden,83,0.5631604556987881,1
1175,13,Gradual,83,0.39957026230338827,1
1176,0,Sudden,84,0.7502027993219471,1
1177,1,Gradual,84,0.3071823687998645,1
1178,2,Sudden,84,1.6972335793332698,1
1179,3,Gradual,84,0.27874348194682674,1
1180,4,Sudden,84,1.8923285076923784,1
1181,5,Gradual,84,0.6578355444831021,1
1182,6,Sudden,84,1.6355139356584054,1
1183,7,Gradual,84,0.37336058115957227,1
1184,8,Sudden,84,0.2503384698651325,1
1185,9,Gradual,84,0.3033371707946713,1
1186,10,Sudden,84,1.0138828573289786,1
1187,11,Gradual,84,0.5323754667381693,1
1188,12,Sudden,84,0.8449719840246603,1
1189,13,Gradual,84,0.35975235198194877,1
1190,0,Sudden,85,0.5718419408452703,1
1191,1,Gradual,85,0.30527839394237527,1
1192,2,Sudden,85,1.7452495392325973,1
1193,3,Gradual,85,0.2693990797422866,1
1194,4,Sudden,85,1.8250733927838156,1
1195,5,Gradual,85,0.6200159426456956,1
1196,6,Sudden,85,1.5481375154603363,1
1197,7,Gradual,85,0.3452538358053203,1
1198,8,Sudden,85,0.22232729272655033,1
1199,9,Gradual,85,0.2810140674611465,1
1200,10,Sudden,85,1.2460432761998819,1
1201,11,Gradual,85,0.521261717046966,1
1202,12,Sudden,85,1.14975033304603,1
1203,13,Gradual,85,0.302670618328146,1
1204,0,Sudden,86,0.4821150225236335,1
1205,1,Gradual,86,0.30244162771467653,1
1206,2,Sudden,86,1.796251919818204,1
1207,3,Gradual,86,0.23596775182045132,1
1208,4,Sudden,86,1.7684558910200978,1
1209,5,Gradual,86,0.5186186989722115,1
1210,6,Sudden,86,1.476951801769699,1
1211,7,Gradual,86,0.3085829812268045,1
1212,8,Sudden,86,0.20849220760585027,1
1213,9,Gradual,86,0.24412939826586477,1
1214,10,Sudden,86,1.4882066833309073,1
1215,11,Gradual,86,0.5292892695815667,1
1216,12,Sudden,86,1.3526006226792284,1
1217,13,Gradual,86,0.25654565447000677,1
1218,0,Sudden,87,0.43618714306543127,1
1219,1,Gradual,87,0.29469401640135984,1
1220,2,Sudden,87,1.8152715026451642,1
1221,3,Gradual,87,0.19654186388800438,1
1222,4,Sudden,87,1.7278572364182745,1
1223,5,Gradual,87,0.3979359209072847,1
1224,6,Sudden,87,1.4743397604646038,1
1225,7,Gradual,87,0.27705615428194563,1
1226,8,Sudden,87,0.21787345514985113,1
1227,9,Gradual,87,0.20332801179908824,1
1228,10,Sudden,87,1.7142153877733897,1
1229,11,Gradual,87,0.5611521195475424,1
1230,12,Sudden,87,1.3711473766456777,1
1231,13,Gradual,87,0.23567255189634861,1
